log_time,image,l_blue,l_green,l_red,l_has_red_eye,r_blue,r_green,r_red,r_has_red_eye,l_compliance_score,r_compliance_score
28/10/2023 16:11:46,../../dataset/valid/N239001014.JPG,186.034965034965,118.72027972027973,84.53846153846153,True,186.93333333333337,114.80833333333332,79.775,True,100.0,100.0
28/10/2023 16:11:46,../../dataset/valid/N230201570.JPG,191.09790209790205,118.37062937062939,89.00000000000001,True,234.9416666666667,173.95000000000002,147.85833333333332,True,100.0,100.0
28/10/2023 16:11:46,../../dataset/valid/N230101709.JPG,23.559440559440556,24.41958041958042,29.09090909090909,True,228.69999999999996,159.35833333333332,130.69166666666666,True,100.0,100.0
28/10/2023 16:11:46,../../dataset/valid/N230701220.JPG,199.07692307692307,154.6433566433566,144.44755244755245,True,220.27500000000006,164.73333333333335,144.80833333333334,True,100.0,100.0
28/10/2023 16:11:46,../../dataset/valid/N230301766.JPG,196.83916083916088,142.66433566433568,115.75524475524477,True,204.05833333333337,146.04999999999998,119.375,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N230601354.JPG,199.99300699300693,145.83216783216784,130.90909090909088,True,217.76666666666668,156.35,138.40833333333333,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N230601432.JPG,164.8881118881119,106.10489510489512,82.62937062937064,True,186.1833333333333,116.01666666666667,87.59999999999998,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N230101669.JPG,176.3006993006993,138.37062937062936,125.75524475524475,True,213.5833333333333,173.43333333333337,161.38333333333333,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N230101899.JPG,177.79020979020981,129.83916083916083,114.54545454545456,True,198.29999999999998,142.70000000000002,126.31666666666668,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N230601368.JPG,166.41958041958043,124.93706293706295,115.65034965034965,True,219.04999999999998,163.75,137.9666666666667,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N231601055.JPG,109.28671328671331,70.72027972027972,48.811188811188806,True,185.23333333333335,139.91666666666669,112.16666666666667,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N230101696.JPG,193.13986013986016,129.0979020979021,124.09090909090908,True,214.21666666666667,151.21666666666667,146.21666666666667,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N230601630.JPG,192.39860139860141,127.74825174825173,115.38461538461539,True,219.125,153.39166666666668,139.37500000000003,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N230501688.JPG,225.72727272727272,177.35664335664336,184.23076923076923,True,228.2833333333334,169.75,165.59166666666667,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N231701531.JPG,182.25874125874128,118.34265734265735,80.65034965034965,True,215.0,151.29999999999998,107.33333333333333,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N239001148.JPG,173.8181818181818,130.30769230769232,111.46853146853147,True,185.975,129.92499999999998,105.73333333333333,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N230201404.JPG,196.25174825174827,139.86713286713285,132.54545454545453,True,219.45833333333334,155.37500000000003,136.13333333333335,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N230201439.JPG,213.89510489510488,164.55944055944053,149.76923076923077,True,245.63333333333335,188.51666666666665,174.85833333333332,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N230201405.JPG,215.1118881118881,150.15384615384613,111.33566433566436,True,180.26666666666665,131.62499999999997,109.39166666666667,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N231701524.JPG,191.1118881118881,142.71328671328672,129.2097902097902,True,203.6583333333333,150.65833333333333,134.65833333333333,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N238100624.JPG,156.65734265734267,105.86013986013987,85.88811188811191,True,198.64166666666665,143.14166666666668,119.8916666666667,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N230101683.JPG,183.53146853146856,126.44755244755244,101.96503496503497,True,210.32499999999996,154.00833333333335,122.89999999999999,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N231501013.JPG,210.57342657342662,140.9020979020979,107.65734265734267,True,236.42499999999998,168.04166666666666,134.975,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N231501007.JPG,154.2237762237762,89.9230769230769,66.78321678321679,True,190.01666666666668,118.51666666666667,91.33333333333333,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N231701726.JPG,213.25174825174824,165.02797202797203,122.27272727272727,True,231.05833333333337,186.0666666666667,144.20000000000002,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N230601427.JPG,179.94405594405592,135.59440559440557,121.11188811188813,True,201.04166666666666,134.04166666666669,107.45833333333333,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N230501500.JPG,175.2937062937063,142.04895104895107,101.3986013986014,True,196.43333333333337,154.11666666666667,112.45833333333331,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N230501528.JPG,169.4755244755245,121.13286713286712,99.35664335664339,True,207.25833333333333,147.25833333333335,120.8916666666667,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N230301767.JPG,155.1958041958042,106.44755244755244,100.33566433566433,True,180.475,132.50000000000003,128.45000000000002,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N231701652.JPG,234.49650349650352,179.10489510489512,156.60139860139859,True,240.23333333333335,179.20833333333334,151.28333333333333,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N231401198.JPG,206.5244755244755,170.19580419580421,182.08391608391608,True,220.41666666666666,187.3416666666667,198.43333333333337,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N230701209.JPG,114.37762237762239,95.87412587412587,99.6223776223776,True,168.84166666666667,122.14166666666667,112.10833333333335,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N239001203.JPG,183.5594405594406,125.25874125874125,124.13286713286715,True,212.775,146.00833333333335,138.10833333333332,True,100.0,100.0
28/10/2023 16:11:47,../../dataset/valid/N230501716.JPG,167.06293706293704,129.05594405594408,115.4965034965035,True,186.39166666666665,147.71666666666667,133.35833333333332,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N231600941.JPG,151.1888111888112,101.3986013986014,87.34965034965035,True,180.17499999999998,124.83333333333333,103.95,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N231301102.JPG,30.216783216783217,25.664335664335663,24.370629370629374,True,23.21666666666667,24.633333333333336,25.349999999999994,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N230201565.JPG,171.37762237762237,130.83216783216784,119.2027972027972,True,228.86666666666665,167.28333333333333,146.31666666666666,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N231600982.JPG,187.93706293706296,129.66433566433568,88.06993006993008,True,225.32500000000002,161.87500000000003,111.05000000000001,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N231600996.JPG,198.9440559440559,150.81818181818184,109.14685314685315,True,198.71666666666667,149.71666666666667,106.71666666666664,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N231701444.JPG,198.8251748251748,162.78321678321677,137.70629370629374,True,205.85833333333332,162.90833333333333,132.79166666666666,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N239001015.JPG,117.6153846153846,92.62237762237761,85.79020979020979,True,211.29166666666666,151.41666666666669,123.37500000000001,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N239001017.JPG,247.98601398601397,170.93706293706293,130.7062937062937,True,250.31666666666663,167.44166666666666,123.39166666666667,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N230201598.JPG,203.1258741258741,167.93006993006992,140.35664335664336,True,213.38333333333333,188.56666666666663,164.01666666666668,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N237100672.JPG,201.60839160839166,115.42657342657341,97.3986013986014,True,226.06666666666663,174.4,171.9666666666667,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N231200791.JPG,155.6083916083916,113.69230769230772,82.34965034965035,True,173.50833333333333,133.50833333333335,97.50833333333333,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N230601545.JPG,114.71328671328673,99.986013986014,100.30069930069932,True,163.91666666666666,137.66666666666666,134.23333333333332,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N231200975.JPG,149.34265734265733,94.43356643356643,77.15384615384616,True,180.49166666666665,130.74999999999997,114.00833333333334,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N230501516.JPG,206.08391608391608,163.05594405594408,131.97902097902096,True,217.93333333333337,173.93333333333337,146.93333333333337,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N231200801.JPG,158.47552447552445,110.5944055944056,92.58741258741257,True,180.975,121.02500000000002,95.40833333333335,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N230601380.JPG,166.05594405594405,109.63636363636364,90.27972027972027,True,196.11666666666667,124.15833333333335,98.85833333333335,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N231501011.JPG,155.6713286713287,106.01398601398604,84.51748251748253,True,217.1,156.075,128.15,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N230301639.JPG,98.96503496503496,76.9020979020979,71.0,True,49.89166666666666,46.35,44.9,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N231704338.JPG,146.006993006993,99.6993006993007,73.32867132867133,True,237.71666666666667,170.74166666666667,141.66666666666666,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N230201407.JPG,191.90209790209792,137.4125874125874,134.40559440559443,True,226.3166666666667,157.725,143.1,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N230201604.JPG,212.23776223776215,162.2797202797203,140.7342657342657,True,218.48333333333335,160.98333333333335,131.89166666666668,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N238100592.JPG,183.7272727272727,144.87412587412584,138.17482517482517,True,209.85833333333332,162.9,146.82500000000002,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N230601587.JPG,29.083916083916076,27.069930069930074,32.39160839160839,True,48.76666666666667,37.61666666666667,44.03333333333333,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N230301770.JPG,175.33566433566435,120.04195804195804,101.27272727272727,True,187.92499999999998,126.07499999999999,102.03333333333335,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N239001214.JPG,163.79020979020976,90.34965034965035,64.1048951048951,True,177.83333333333337,106.32499999999999,76.93333333333334,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N238100551.JPG,196.04195804195803,120.0839160839161,70.25174825174825,True,225.99999999999997,144.0,88.0,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N239001016.JPG,192.5734265734266,145.58041958041957,122.94405594405595,True,206.11666666666667,154.50833333333333,137.50833333333333,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N231701443.JPG,209.54545454545453,154.83216783216784,109.62237762237766,True,247.15,183.17499999999998,141.61666666666665,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N239001012.JPG,211.63636363636365,155.53846153846155,138.2027972027972,True,215.6833333333333,153.18333333333334,126.74166666666666,True,100.0,100.0
28/10/2023 16:11:48,../../dataset/valid/N231707783.JPG,166.55244755244757,128.58041958041957,117.28671328671327,True,193.15833333333333,147.56666666666666,130.34166666666667,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N231301105.JPG,194.61538461538458,138.5734265734266,105.37062937062936,True,210.60000000000002,147.825,115.86666666666667,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N237100677.JPG,214.56643356643357,158.06993006993008,134.83916083916085,True,251.5916666666667,184.13333333333333,154.06666666666666,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N230601568.JPG,112.89510489510488,74.38461538461539,55.426573426573434,True,119.44166666666668,64.78333333333335,45.175000000000004,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N238100555.JPG,194.53146853146853,134.41958041958043,108.55944055944057,True,207.10833333333335,159.61666666666667,137.475,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N230501513.JPG,180.3986013986014,125.76223776223775,114.88111888111888,True,212.86666666666667,152.83333333333331,137.93333333333337,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N230301748.JPG,188.27272727272728,136.0979020979021,115.32867132867133,True,212.90833333333333,157.90833333333333,136.99166666666667,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N237000313.JPG,196.1048951048951,144.5034965034965,127.65034965034965,True,223.18333333333337,163.23333333333335,142.88333333333335,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N230601583.JPG,204.53846153846158,137.43356643356645,108.5874125874126,True,228.81666666666663,155.84166666666667,122.84166666666668,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N230501473.JPG,86.62937062937065,59.04195804195804,47.16083916083916,True,100.32499999999999,69.86666666666666,53.31666666666666,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N230601385.JPG,201.39860139860141,133.76923076923077,94.45454545454547,True,221.64166666666668,154.68333333333334,119.18333333333334,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N231100857.JPG,174.53146853146853,106.88111888111887,86.73426573426573,True,219.04999999999998,143.25833333333335,124.89999999999998,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N237000273.JPG,188.53846153846155,133.62237762237763,112.81118881118883,True,201.04166666666666,147.3083333333333,123.72499999999998,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N238000179.JPG,164.57342657342662,116.64335664335664,92.13986013986013,True,169.01666666666668,118.89999999999999,92.13333333333333,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N231301059.JPG,137.13986013986013,72.3916083916084,63.51048951048952,True,149.45000000000002,68.23333333333333,51.349999999999994,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N231301058.JPG,185.55244755244757,131.7062937062937,106.46153846153844,True,252.2916666666667,172.54166666666663,126.74166666666666,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N239001198.JPG,43.74825174825175,39.32167832167832,47.95104895104895,True,169.85833333333332,127.35000000000002,122.00833333333334,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N236000371.JPG,207.56643356643357,170.1258741258741,149.32867132867133,True,207.10833333333335,163.275,135.425,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N230601390.JPG,231.09090909090912,164.7342657342657,134.36363636363635,True,251.38333333333333,191.50000000000003,158.9166666666667,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N231501029.JPG,144.8741258741259,100.45454545454544,82.57342657342657,True,192.4083333333333,136.40833333333333,112.24166666666667,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N230101691.JPG,203.4685314685315,152.8181818181818,146.0979020979021,True,201.99999999999997,150.425,138.04166666666666,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N230601353.JPG,193.85314685314688,140.60839160839166,126.23076923076921,True,211.22500000000002,154.10833333333332,138.275,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N230301826.JPG,191.06293706293704,128.04895104895104,102.4965034965035,True,231.31666666666663,163.95833333333331,138.91666666666666,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N231601052.JPG,167.74825174825173,133.4405594405594,110.74825174825173,True,177.375,144.60833333333335,120.48333333333335,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N231703080.JPG,184.64335664335664,115.64335664335664,81.86713286713288,True,203.27499999999998,139.41666666666666,111.85000000000002,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N238100554.JPG,217.62237762237766,132.02797202797203,107.90209790209792,True,229.19166666666663,140.95833333333334,113.29166666666667,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N230701233.JPG,193.1748251748252,129.2097902097902,94.13986013986015,True,203.76666666666668,128.58333333333334,95.30000000000001,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N231300959.JPG,183.58741258741262,136.47552447552448,141.34965034965037,True,202.36666666666667,145.79166666666666,151.975,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N230101726.JPG,182.19580419580416,109.82517482517481,92.20979020979021,True,209.22500000000002,129.48333333333335,111.51666666666667,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N231701495.JPG,193.66433566433565,138.5944055944056,130.65734265734264,True,214.89166666666668,159.6,147.08333333333334,True,100.0,100.0
28/10/2023 16:11:49,../../dataset/valid/N230102011.JPG,236.2797202797203,150.04895104895104,110.75524475524475,True,250.89166666666668,159.1916666666667,124.6416666666667,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N231600984.JPG,209.5174825174825,128.67132867132867,105.0769230769231,True,231.475,153.88333333333335,130.225,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N230102007.JPG,180.24475524475523,133.47552447552448,134.88111888111888,True,224.85,163.15,162.69166666666666,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N230201561.JPG,145.6153846153846,106.17482517482517,93.93706293706292,True,186.9,147.01666666666668,135.13333333333335,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N239001213.JPG,204.5314685314685,159.16083916083915,146.73426573426576,True,217.66666666666666,176.05000000000004,164.44166666666666,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N231601044.JPG,162.72727272727272,102.20979020979021,73.4895104895105,True,197.275,141.61666666666665,114.54166666666664,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N230101888.JPG,184.3706293706294,143.2097902097902,153.91608391608392,True,157.51666666666668,114.53333333333335,121.52500000000002,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N230601437.JPG,232.4545454545455,157.1748251748252,110.55244755244755,True,237.45833333333334,166.425,108.375,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N230701437.JPG,186.3986013986014,118.64335664335661,79.11888111888112,True,227.96666666666667,145.88333333333333,96.05000000000001,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N230601609.JPG,207.37762237762237,152.7832167832168,138.55944055944056,True,226.13333333333333,161.14166666666668,132.07500000000002,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N239001165.JPG,130.3706293706294,99.38461538461539,96.53146853146852,True,186.35,138.31666666666666,123.04999999999997,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N230601621.JPG,177.17482517482514,119.006993006993,96.96503496503497,True,196.04166666666663,135.90833333333333,103.24166666666666,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N230501666.JPG,141.16083916083917,96.79020979020979,81.76923076923077,True,213.37500000000003,166.40833333333333,153.89166666666668,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N230201428.JPG,114.86013986013985,87.01398601398601,86.65734265734264,True,69.39166666666667,66.06666666666666,71.63333333333333,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N239001170.JPG,142.5034965034965,105.74825174825175,95.53146853146852,True,209.4333333333333,153.99999999999997,136.65,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N230601608.JPG,230.98601398601397,157.07692307692307,114.43356643356644,True,251.3833333333333,174.99166666666667,121.60833333333333,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N230701387.JPG,187.62237762237766,129.0,102.03496503496505,True,181.125,116.44166666666666,83.50833333333334,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N230601393.JPG,172.83216783216784,115.54545454545456,101.3216783216783,True,195.3333333333333,137.99166666666665,124.7333333333333,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N231601086.JPG,101.11188811188812,85.85314685314685,82.35664335664336,True,205.65833333333333,161.475,142.48333333333335,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N231100869.JPG,205.20979020979024,130.2797202797203,120.11888111888112,True,222.80833333333337,154.225,145.1,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N231100882.JPG,151.39860139860141,95.74825174825175,80.7062937062937,True,192.275,138.58333333333334,118.58333333333333,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N230601436.JPG,57.67832167832167,38.92307692307693,34.349650349650354,True,142.64999999999998,97.41666666666667,80.89999999999999,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N231100896.JPG,107.08391608391608,58.37762237762239,37.25174825174825,True,128.25,70.10000000000001,43.833333333333336,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N231601079.JPG,46.46153846153845,36.54545454545455,30.986013986013987,True,121.675,81.98333333333333,52.883333333333326,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N231401176.JPG,190.66433566433565,130.86713286713288,118.2027972027972,True,207.82500000000002,139.69166666666666,122.04166666666667,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N237000311.JPG,168.47552447552445,113.0,100.01398601398601,True,163.64166666666668,101.81666666666668,88.75833333333333,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N230301762.JPG,83.16083916083916,51.7902097902098,49.25174825174824,True,140.14999999999998,94.19999999999999,94.20833333333333,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N230501511.JPG,170.13986013986016,112.20279720279721,84.9090909090909,True,219.95000000000002,159.00833333333335,134.9,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N230101719.JPG,88.05594405594405,58.41258741258741,46.04895104895105,True,184.7166666666666,133.38333333333333,91.41666666666667,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N239001206.JPG,155.44755244755245,122.38461538461539,128.27972027972027,True,185.26666666666665,154.73333333333335,160.83333333333334,True,100.0,100.0
28/10/2023 16:11:50,../../dataset/valid/N230601542.JPG,183.4405594405594,129.44755244755245,96.65734265734267,True,206.29999999999998,158.74166666666667,132.975,True,100.0,100.0
